Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,x,,,,,,,,,vorläufiges Erststimmenergebnis Wahlabend (xls),http://www.wahl.ulm.de/bt2013/Presse/Erststimme_Wahlabend.xls,nicht bekannt,XLS,g
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/or2014/Einsingen/OR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,b
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/or2014/Ermingen/OR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,b
,x,,,,,,,,,,,,,,,Wie sehe ich mein Schulgebäude,http://www.fgs.schule.ulm.de/files/wie_sehe_ich_mein_schulgebaude-_ausgefullt_09-10.xls,nicht bekannt,XLS,g
,,x,,,x,,,,,,,,,,,Gefahrenbäume 2010,http://www.ulm.de/sixcms/media.php/29/F%E4llliste%202010.xls,nicht bekannt,XLS,g
,,,,,,,x,,,,,,,,,amtliches Endergebnis (xlsx),http://www.wahl.ulm.de/gr2014/html/gr2014.html,nicht bekannt,XLS,c
,x,,,,,,,,,,,,,,,Wie sehe ich meine Klasse,http://www.fgs.schule.ulm.de/files/auswertung_klassenklima_-_wie_ich_meine_klasse_seh.xls,nicht bekannt,XLS,g
,,,,,,,,,,,x,,x,,,Tabelle1,http://www.ulm.de/sixcms/media.php/29/Marktaussteller.xls,nicht bekannt,XLS,g
,,,,,,,x,,,,,,,,,Ergebnis Wahlabend (xlsx),http://www.wahl.ulm.de/eu2014/html/eu2014.html,nicht bekannt,XLS,c
,,,,,,x,,,,,,,,,,Grimmelfingen,http://www.ulm.de/sixcms/media.php/29/Grimmelfingen.xls,nicht bekannt,XLS,g
